CompetitorId;CompetitorName;FirstName;LastName;Gender;Age;CountryCode;RegionId;RegionalName;Profession;Height_cm;Weight_kg;AffiliateId;AffiliateName;DivisionId;RegionName;RegionCode;RegionalCode;Status;TeamCaptain;CountryOfOriginCode;BackSquat_kg;CleanAndJerk_kg;Snatch_kg;DeadLift_kg;FightGoneBad;MaxPullUps;Fran;Grace;Helen;Filthy50;Sprint400m;Rn5k
284277;Laura Hughes;Laura;Hughes;F;25;GB;32;All;0;162.93999;72.57472;null;null;02;Europe Central;Europe Central;Europe Central;ACT;0;GB;120;95;75;150;--;--;--;--;--;--;--;--
298832;Courtney Sims;Courtney;Sims;F;30;US;32;All;0;161.93999;74.38909;null;null;02;North East;North East;North East;ACT;0;US;122.46984;106.594124;90.7184;149.68536;--;--;--;1:24;--;--;--;--
450474;Siri Rohmesmo;Siri;Rohmesmo;F;27;BE;32;All;0;158;64;null;null;02;Europe Central;Europe Central;Europe Central;ACT;0;BE;115;77;70;145;--;--;4:00;--;--;--;--;28:00
92635;Becca Merritt;Becca;Merritt;F;21;US;32;All;0;154.93999;57.15259;null;null;02;Central East;Central East;Central East;ACT;0;US;--;97.52228;81.64656;--;--;--;--;--;--;--;--;--
514514;Charlotte Spence;Charlotte;Spence;F;31;GB;32;All;0;154.93999;66;null;null;02;Europe Central;Europe Central;Europe Central;ACT;0;GB;--;--;--;--;--;--;2:44;--;--;--;1:18;--
10376;Randi Slusser;Randi;Slusser;F;33;US;32;All;0;160.93999;65.77084;null;null;02;West Coast;West Coast;West Coast;ACT;0;US;--;--;--;--;--;--;--;--;--;--;--;--
452855;Stine Pinilla;Stine;Pinilla;F;31;US;32;All;0;161.93999;70.30676;null;null;02;South West;South West;South West;ACT;0;US;140.61353;104.326164;79.3786;147.4174;--;--;--;--;--;--;--;--
24137;Caitlin Ritchey;Caitlin;Ritchey;F;30;US;32;All;0;161.93999;65.77084;null;null;02;West Coast;West Coast;West Coast;ACT;0;US;--;--;--;--;--;--;--;--;--;--;--;--
11988;Elizabeth Adams;Elizabeth;Adams;F;31;US;32;All;0;162.93999;70.30676;null;null;02;North East;North East;North East;ACT;0;US;--;--;--;--;--;--;--;--;--;--;--;--
228939;Anastasiya Marino;Anastasiya;Marino;F;32;US;32;All;0;161.93999;65.77084;null;null;02;North East;North East;North East;ACT;0;US;--;--;--;--;--;--;2:29;1:33;9:01;--;1:15;21:46
109933;Aneta Tucker;Aneta;Tucker;F;34;GB;32;All;0;160;64;null;null;02;Europe Central;Europe Central;Europe Central;ACT;0;GB;132;107;80;135;--;30;3:04;2:33;--;--;1:09;--
259327;Joey Kimdon;Joey;Kimdon;F;40;US;32;All;0;155.93999;56.699;null;null;02;West Coast;West Coast;West Coast;ACT;0;US;140.61353;90.7184;68.0388;154.22128;383;70;2:24;1:52;7:53;17:46;--;--
8990;Mandi Newsome;Mandi;Newsome;F;32;US;32;All;0;162.93999;72.12113;null;null;02;North Central;North Central;North Central;ACT;0;US;--;106.594124;88.45044;--;--;--;--;--;--;--;--;--
13802;Elyse Persico;Elyse;Persico;F;27;US;32;All;0;157.93999;68.49239;null;null;02;North East;North East;North East;ACT;0;US;129.27373;92.98636;79.3786;172.36496;414;67;2:30;1:47;8:41;--;1:10;22:56
130151;Sarah Viets;Sarah;Viets;F;28;US;32;All;0;164.93999;74.84268;null;null;02;South West;South West;South West;ACT;0;US;125.64498;99.79024;84.36811;139.25275;383;43;2:34;1:42;8:28;28:48;1:03;21:35
933927;Kambri Hill;Kambri;Hill;F;24;US;32;All;0;158.93999;65.77084;null;null;02;North Central;North Central;North Central;ACT;0;US;131.54169;102.0582;83.91452;165.56108;--;--;2:22;--;--;--;--;--
294332;Brittany Chestnut;Brittany;Chestnut;F;26;US;32;All;0;157.93999;56.245407;null;null;02;South Central;South Central;South Central;ACT;0;US;--;96;81;145;--;--;--;--;--;--;--;--
729434;Martyna Krysiak;Martyna;Krysiak;F;28;PL;32;All;0;163;60;null;null;02;Europe North;Europe North;Europe North;ACT;0;PL;--;--;--;--;--;--;--;--;--;--;--;--
132956;Pascale Leblanc;Pascale;Leblanc;F;30;CA;32;All;0;161.93999;63.04929;null;null;02;Canada East;Canada East;Canada East;ACT;0;CA;115.66596;90.7184;74.84268;124.7378;--;--;--;--;--;--;--;--
881902;Amber Perron;Amber;Perron;F;27;CA;32;All;0;165;67.131615;null;null;02;Canada East;Canada East;Canada East;ACT;0;CA;--;95.25432;77.11064;--;--;--;--;--;--;--;--;--
248645;Jayne Eadie;Jayne;Eadie;F;29;GB;32;All;0;170;66;null;null;02;Europe Central;Europe Central;Europe Central;ACT;0;GB;--;--;--;--;--;--;--;--;--;--;--;--
552309;Taylor Rector;Taylor;Rector;F;25;US;32;All;0;158.93999;66.224434;null;null;02;North Central;North Central;North Central;ACT;0;US;--;92.98636;65.77084;149.68536;--;--;2:28;--;--;--;--;--
21024;Courtney Walker;Courtney;Walker;F;33;US;32;All;0;156.93999;58.059776;null;null;02;West Coast;West Coast;West Coast;ACT;0;US;131.54169;103.418976;83.91452;140.61353;--;--;--;--;--;--;--;--
100842;Madeline Senkosky;Madeline;Senkosky;F;32;US;32;All;0;157.93999;65.77084;null;null;02;North East;North East;North East;ACT;0;US;142.88148;102.0582;81.64656;147.4174;--;--;--;--;--;--;--;--
513420;MaryKay Dreisilker;MaryKay;Dreisilker;F;28;US;32;All;0;157.93999;64.410065;null;null;02;North Central;North Central;North Central;ACT;0;US;--;--;--;--;--;--;--;--;--;--;--;--
475514;Margaret Mullen;Margaret;Mullen;F;26;US;32;All;0;159.93999;68.0388;null;null;02;South Central;South Central;South Central;ACT;0;US;117.93392;102.0582;81.64656;179.16884;--;--;--;1:26;--;--;1:09;--
2932;Sarah Mitzel;Sarah;Mitzel;F;31;US;32;All;0;159.93999;63.95647;null;null;02;North East;North East;North East;ACT;0;US;170.097;106.594124;79.3786;182.34398;--;75;2:11;--;--;--;--;20:40
196859;Leigha Dean;Leigha;Dean;F;26;CA;32;All;0;161;62.142105;null;null;02;Canada East;Canada East;Canada East;ACT;0;CA;117.93392;95.25432;79.3786;133.80965;--;50;2:19;1:37;9:00;17:55;1:00;19:53
115567;Janelle Shafer;Janelle;Shafer;F;24;US;32;All;0;157.93999;63.50288;null;null;02;North Central;North Central;North Central;ACT;0;US;140.61353;114.75877;93.89355;145.14944;--;58;2:08;--;--;--;--;--
238376;Taylor Knisely;Taylor;Knisely;F;25;US;32;All;0;160.93999;68.0388;null;null;02;Central East;Central East;Central East;ACT;0;US;--;--;--;--;--;--;--;--;--;--;--;--
2813;Ashley Werner;Ashley;Werner;F;31;CA;32;All;0;157.93999;65.77084;null;null;02;Canada East;Canada East;Canada East;ACT;0;CA;158.7572;104.326164;83.91452;165.56108;--;60;2:09;1:50;--;--;1:05;20:08
540592;Taylor Hill;Taylor;Hill;F;23;US;32;All;0;2.54;0 lb;null;null;02;South West;South West;South West;ACT;0;US;113.398;92.98636;83.91452;142.88148;414;40;2:45;1:58;9:04;23:08;1:16;25:54
126590;Lacy Baumgart;Lacy;Baumgart;F;31;US;32;All;0;157.93999;61.23492;null;null;02;Central East;Central East;Central East;ACT;0;US;117.93392;97.52228;74.84268;147.4174;--;--;--;--;--;--;--;--
881284;Fédra Szakolczai;Fédra;Szakolczai;F;28;HU;32;All;0;169;75;null;null;02;Europe North;Europe North;Europe North;ACT;0;HU;135;105;--;141;--;--;2:35;2:15;--;--;--;--
7419;Laura Faulkner;Laura;Faulkner;F;26;GB;32;All;0;152;56;null;null;02;Europe Central;Europe Central;Europe Central;ACT;0;GB;120;95;73;150;--;--;--;--;--;--;--;--
43782;Meaghan Gonzalez;Meaghan;Gonzalez;F;33;US;32;All;0;158.93999;67.585205;null;null;02;West Coast;West Coast;West Coast;ACT;0;US;147.4174;106.594124;79.3786;158.7572;--;--;2:24;--;--;--;--;21:30
112252;Rachel Goldenberg;Rachel;Goldenberg;F;28;US;32;All;0;156.93999;56.245407;null;null;02;North East;North East;North East;ACT;0;US;124.7378;99.79024;79.3786;149.68536;--;--;2:13;2:02;--;16:56;1:16;--
201356;Rachel Escolas;Rachel;Escolas;F;28;US;32;All;0;159.93999;68.945984;null;null;02;Central East;Central East;Central East;ACT;0;US;138.34557;102.0582;81.64656;152.4069;236;--;--;--;--;--;--;--
129970;Abby Graham;Abby;Graham;F;29;US;32;All;0;159.93999;65.77084;null;null;02;North East;North East;North East;ACT;0;US;117.93392;95.25432;77.11064;138.34557;--;--;--;--;--;--;--;--
657479;Nathalie Geurts;Nathalie;Geurts;F;34;BE;32;All;0;160;67;null;null;02;Europe Central;Europe Central;Europe Central;ACT;0;BE;--;--;--;--;--;--;--;--;--;--;--;--
709355;Maria Kurzawa;Maria;Kurzawa;F;26;PL;32;All;0;171;69;null;null;02;Europe North;Europe North;Europe North;ACT;0;PL;--;--;--;--;--;--;--;--;--;--;--;--
240072;Lisa Lettner;Lisa;Lettner;F;27;AT;32;All;0;162;61.68851;null;null;02;Europe Central;Europe Central;Europe Central;ACT;0;AT;--;--;--;--;--;--;--;--;--;--;--;23:43
12611;Chely Galvan;Chely;Galvan;F;28;US;32;All;0;159.93999;61.23492;null;null;02;South Central;South Central;South Central;ACT;0;US;--;--;--;--;--;--;--;--;--;--;--;--
252691;Feeroozeh Saghafi;Feeroozeh;Saghafi;F;23;US;32;All;0;156.93999;57.606186;null;null;02;Central East;Central East;Central East;ACT;0;US;122.46984;81.64656;70.30676;138.34557;332;--;2:26;--;--;--;1:20;25:30
114958;Hanne Nilsen;Hanne;Nilsen;F;30;NO;32;All;0;170;0 lb;null;null;02;Europe North;Europe North;Europe North;ACT;0;NO;115;97;75;160;--;--;2:34;1:57;--;--;--;--
233098;Alyssa Christian;Alyssa;Christian;F;30;US;32;All;0;158.93999;63.50288;null;null;02;South Central;South Central;South Central;ACT;0;US;145.14944;107.047714;88.90403;154.22128;--;60;1:58;1:21;8:06;--;--;21:00
139298;Briana Gaipa;Briana;Gaipa;F;33;US;32;All;0;160.93999;65.77084;null;null;02;West Coast;West Coast;West Coast;ACT;0;US;120.20188;99.79024;79.3786;140.61353;--;40;2:39;2:11;9:59;--;--;--
26014;Sheena Hammer;Sheena;Hammer;F;34;US;32;All;0;155.93999;53.523857;null;null;02;South West;South West;South West;ACT;0;US;120.20188;90.7184;70.30676;136.0776;--;55;2:08;--;7:47;17:55;--;21:37
26745;Jolene Quirke;Jolene;Quirke;F;34;US;32;All;0;154.93999;53.070263;null;null;02;Central East;Central East;Central East;ACT;0;US;111.13004;90.7184;71.21394;131.54169;--;--;2:11;1:45;--;--;--;--
271176;April Bullock;April;Bullock;F;26;US;32;All;0;159.93999;65.77084;null;null;02;South Central;South Central;South Central;ACT;0;US;--;--;--;--;--;--;--;--;--;--;--;--
108408;Delaina Snider;Delaina;Snider;F;37;CA;32;All;0;160.93999;69.853165;null;null;02;Canada West;Canada West;Canada West;ACT;0;CA;127.00576;99.79024;79.3786;161.02516;419;40;2:40;1:22;8:31;--;1:07;21:38
37815;Kelly Wilhide;Kelly;Wilhide;F;20;US;32;All;0;156.93999;58.96696;null;null;02;North East;North East;North East;ACT;0;US;124.7378;99.79024;74.84268;133.80965;--;--;--;--;--;--;--;--
467556;Alyssa Lafont;Alyssa;Lafont;F;24;US;32;All;0;160.93999;70.76035;null;null;02;South Central;South Central;South Central;ACT;0;US;145.14944;102.0582;86.18248;181.4368;--;--;2:27;1:15;--;--;--;--
338296;Janie Garratt;Janie;Garratt;F;25;GB;32;All;0;158;63;null;null;02;Europe Central;Europe Central;Europe Central;ACT;0;GB;140;90;77;64.410065;--;--;2:48;--;--;--;--;--
318830;Lauren Weeks;Lauren;Weeks;F;28;US;32;All;0;158.93999;62.142105;null;null;02;South West;South West;South West;ACT;0;US;--;--;--;--;--;--;--;--;--;--;--;--
97361;Danielle Resha;Danielle;Resha;F;25;US;32;All;0;158.93999;65.77084;null;null;02;West Coast;West Coast;West Coast;ACT;0;US;--;--;--;--;--;--;--;--;--;--;--;--
527207;Celene Steele;Celene;Steele;F;22;US;32;All;0;162.93999;65.77084;null;null;02;Central East;Central East;Central East;ACT;0;US;--;--;--;--;--;--;--;--;--;--;--;--
3816;Megan Benzik;Megan;Benzik;F;28;US;32;All;0;161.93999;68.0388;null;null;02;South West;South West;South West;ACT;0;US;136.0776;92.98636;77.11064;147.4174;--;--;--;--;--;--;--;--
249007;Adele Willis;Adele;Willis;F;26;US;32;All;0;156.93999;58.96696;null;null;02;Central East;Central East;Central East;ACT;0;US;124.7378;90.7184;77.11064;142.88148;--;--;2:45;--;--;--;--;--
226534;Amanda Garces;Amanda;Garces;F;27;US;32;All;0;155.93999;63.50288;null;null;02;South Central;South Central;South Central;ACT;0;US;--;95.25432;70.30676;161.02516;--;--;--;1:59;--;--;--;--
313912;Culley Wilson;Culley;Wilson;F;32;US;32;All;0;162.93999;79.3786;null;null;02;South Central;South Central;South Central;ACT;0;US;138.34557;104.326164;83.91452;142.88148;--;--;2:51;1:32;--;--;--;29:00
444303;Aoife Burke;Aoife;Burke;F;27;GB;32;All;0;165;69;null;null;02;Europe Central;Europe Central;Europe Central;ACT;0;GB;--;--;--;--;--;--;--;--;--;--;--;--
304873;Rachel Campbell;Rachel;Campbell;F;26;US;32;All;0;157.93999;64.410065;null;null;02;South West;South West;South West;ACT;0;US;--;--;--;--;--;--;--;--;--;--;--;--
364588;Frederikke Frandsen;Frederikke;Frandsen;F;27;DK;32;All;0;158;61;null;null;02;Europe North;Europe North;Europe North;ACT;0;DK;120;91;77;150;--;--;--;--;--;--;--;--
78663;Hollye Henderson;Hollye;Henderson;F;29;US;32;All;0;158.93999;62.595695;null;null;02;South Central;South Central;South Central;ACT;0;US;136.0776;102.0582;83.91452;158.7572;--;--;2:39;1:34;--;--;1:18;--
254824;Solveig Sigurdardottir;Solveig;Sigurdardottir;F;23;IS;32;All;0;170;68.0388;null;null;02;Europe North;Europe North;Europe North;ACT;0;IS;140;109;87;145;--;--;--;--;--;--;--;--
31592;Danielle Koch;Danielle;Koch;F;33;US;32;All;0;159.93999;68.0388;null;null;02;Central East;Central East;Central East;ACT;0;US;--;--;--;--;--;--;--;--;--;--;--;--
500378;Lauren Oakley;Lauren;Oakley;F;28;US;32;All;0;134.45999;56.699;null;null;02;West Coast;West Coast;West Coast;ACT;0;US;120.20188;90.7184;68.945984;179.16884;--;60;--;--;--;--;--;--
434123;Alexis Rufus;Alexis;Rufus;F;39;GB;32;All;0;158.93999;63.04929;null;null;02;Europe Central;Europe Central;Europe Central;ACT;0;GB;--;--;--;--;--;--;--;--;--;--;--;--
54697;Kara Paslay;Kara;Paslay;F;33;US;32;All;0;157.93999;61.23492;null;null;02;North Central;North Central;North Central;ACT;0;US;106.594124;77.11064;56.699;133.80965;--;--;--;--;--;--;--;--
562617;Elisa Tiatia;Elisa;Tiatia;F;25;US;32;All;0;158.93999;65.77084;null;null;02;South West;South West;South West;ACT;0;US;138.34557;99.79024;74.84268;163.29312;--;--;--;--;--;--;--;--
123860;Carlyn Frampton;Carlyn;Frampton;F;29;US;32;All;0;155.93999;52.163082;null;null;02;South West;South West;South West;ACT;0;US;--;--;--;--;--;--;--;--;--;--;--;--
437462;Mary Lou Womack;Mary Lou;Womack;F;24;US;32;All;0;159.93999;61.23492;null;null;02;South Central;South Central;South Central;ACT;0;US;117.93392;95.25432;72.57472;136.0776;--;--;2:24;1:40;--;--;--;--
476241;Cierra Crowley;Cierra;Crowley;F;26;US;32;All;0;154.93999;59.42055;null;null;02;North Central;North Central;North Central;ACT;0;US;133.80965;99.79024;79.3786;151.95332;--;--;2:37;--;--;--;--;--
424861;Jennifer Ahlberg;Jennifer;Ahlberg;F;35;US;32;All;0;2.54;69.399574;null;null;02;North Central;North Central;North Central;ACT;0;US;--;--;--;--;--;--;--;--;--;--;--;--
264664;Lucy Majury;Lucy;Majury;F;29;GB;32;All;0;157;63;null;null;02;Europe Central;Europe Central;Europe Central;ACT;0;GB;120;88;63;145;--;30;--;--;--;--;--;--
466945;Randi Stevens;Randi;Stevens;F;30;US;32;All;0;164.93999;74.84268;null;null;02;South Central;South Central;South Central;ACT;0;US;--;--;--;--;--;--;--;--;--;--;--;--
111671;Nicolette Donovan;Nicolette;Donovan;F;24;US;32;All;0;154.93999;52.163082;null;null;02;North East;North East;North East;ACT;0;US;--;--;--;--;--;--;--;--;--;--;--;--
1004280;Matilda Spanou;Matilda;Spanou;F;24;GR;32;All;0;170;65;null;null;02;Europe Central;Europe Central;Europe Central;ACT;0;GR;--;--;--;--;--;--;--;--;--;--;--;--
257958;Kirsty Oliver;Kirsty;Oliver;F;29;GB;32;All;0;163;65.77084;null;null;02;Europe Central;Europe Central;Europe Central;ACT;0;GB;135;103;75;140;--;--;3:08;1:47;--;--;--;--
442231;Rebecca Johnson;Rebecca;Johnson;F;30;US;32;All;0;7.54;63.50288;null;null;02;South Central;South Central;South Central;ACT;0;US;129.27373;95.25432;74.84268;145.14944;--;35;2:20;3:00;--;--;1:32;--
527546;Amber Carrillo;Amber;Carrillo;F;27;US;32;All;0;155.93999;56.699;null;null;02;South Central;South Central;South Central;ACT;0;US;120.20188;90.7184;68.0388;161.02516;--;--;--;--;--;--;--;--
512258;Sarah Massoni;Sarah;Massoni;F;25;BE;32;All;0;165;67;null;null;02;Europe Central;Europe Central;Europe Central;WD;0;BE;--;--;--;--;--;--;--;--;--;--;--;--
27570;Audra LeBeau;Audra;LeBeau;F;32;US;32;All;0;160.93999;67.131615;null;null;02;South Central;South Central;South Central;WD;0;US;122.46984;97.52228;79.3786;151.95332;--;--;2:23;1:21;--;--;--;--
493769;Kelli Holm;Kelli;Holm;F;36;US;32;All;0;159.93999;63.50288;null;null;02;North Central;North Central;North Central;WD;0;US;133.80965;92.98636;80.73938;136.0776;--;50;--;--;--;--;--;--
121354;corrin lemieux;corrin;lemieux;F;35;US;32;All;0;159.93999;66.678024;null;null;02;North East;North East;North East;WD;0;US;140.61353;114.75877;86.63607;164.6539;--;35;2:21;1:47;--;--;--;--
309246;Rita García;Rita;García;F;30;ES;32;All;0;157;56.699;null;null;02;Europe South;Europe South;Europe South;ACT;0;ES;135;90;75;145;--;--;--;--;--;--;--;--
242149;Brenda Castro;Brenda;Castro;F;29;MX;32;All;0;4.54;62.595695;null;null;02;Central America;Central America;Central America;ACT;0;MX;145.14944;111.13004;90.7184;--;--;45;--;--;--;--;--;--
2942;Kara Saunders;Kara;Saunders;F;28;AU;32;All;0;162;71.667534;null;null;02;Australasia;Australasia;Australasia;ACT;0;AU;155;118;100;165;--;62;2:33;--;--;--;--;20:10
93497;Mekenzie Riley;Mekenzie;Riley;F;30;US;32;All;0;158.93999;70.30676;null;null;02;Mid Atlantic;Mid Atlantic;Mid Atlantic;ACT;0;US;--;--;--;--;--;--;--;--;--;--;--;--
231624;Deanna Clegg;Deanna;Clegg;F;27;KR;32;All;0;154.93999;60.327736;null;null;02;Asia;Asia;Asia;ACT;0;KR;138.34557;97.52228;79.3786;165.56108;--;--;2:26;--;--;--;--;--
485089;Renata Pimentel;Renata;Pimentel;F;35;BR;32;All;0;174;70;null;null;02;South America;South America;South America;ACT;0;BR;--;--;--;--;--;--;--;--;--;--;--;--
123582;Cassidy Lance-Mcwherter;Cassidy;Lance-Mcwherter;F;30;US;32;All;0;157.93999;63.50288;null;null;02;South East;South East;South East;ACT;0;US;124.7378;97.52228;72.57472;133.80965;--;60;2:30;1:30;7:30;--;--;--
264512;Jamie Greene;Jamie;Greene;F;27;AE;32;All;0;163;61.23492;null;null;02;Africa Middle East;Africa Middle East;Africa Middle East;ACT;0;AE;--;--;--;--;--;--;--;--;--;--;--;--
16173;Jessica Coughlan;Jessica;Coughlan;F;29;AU;32;All;0;166;65.77084;null;null;02;Australasia;Australasia;Australasia;ACT;0;AU;--;--;--;--;--;50;2:08;2:23;8:15;--;--;--
299053;Jacqueline Dahlstrøm;Jacqueline;Dahlstrøm;F;26;ES;32;All;0;167;66;null;null;02;Europe South;Europe South;Europe South;ACT;0;ES;--;--;--;--;--;--;--;--;--;--;--;--
121493;Vivian Aiello Bomfim;Vivian;Aiello Bomfim;F;32;BR;32;All;0;167;68.0388;null;null;02;South America;South America;South America;ACT;0;BR;124.7378;102.0582;72.57472;165.56108;--;--;2:39;1:21;--;--;1:20;--
117591;Caroline Dardini;Caroline;Dardini;F;26;US;32;All;0;155.93999;56.245407;null;null;02;Mid Atlantic;Mid Atlantic;Mid Atlantic;ACT;0;US;26.761929;97.52228;79.3786;--;--;1;2:06;--;--;--;--;--
96750;Oddrun Eik Gylfadottir;Oddrun Eik;Gylfadottir;F;29;AE;32;All;0;163;58.059776;null;null;02;Africa Middle East;Africa Middle East;Africa Middle East;ACT;0;AE;132;90;75;143;--;63;--;--;--;--;1:05;21:00
430191;Alanna Fisk;Alanna;Fisk;F;26;US;32;All;0;135.45999;56.699;null;null;02;South East;South East;South East;ACT;0;US;138.34557;92.98636;79.3786;147.4174;--;45;2:08;--;--;--;--;19:21
276218;Lea Schmidt;Lea;Schmidt;F;26;MX;32;All;0;162;55;null;null;02;Central America;Central America;Central America;ACT;0;MX;113.398;91.17199;72.57472;140.61353;--;30;3:00;--;13:53;--;--;--
221169;Victoria Campos;Victoria;Campos;F;25;HK;32;All;0;161;60.78133;null;null;02;Asia;Asia;Asia;ACT;0;HK;109.769264;86.18248;72.57472;133.80965;--;45;3:05;3:34;--;--;1:22;22:20
96114;Kaitlyn Brierley;Kaitlyn;Brierley;F;26;US;32;All;0;156.93999;60.78133;null;null;02;Mid Atlantic;Mid Atlantic;Mid Atlantic;ACT;0;US;127.00576;106.594124;86.18248;158.7572;--;--;--;--;7:24;--;--;--
163097;Tia-Clair Toomey;Tia-Clair;Toomey;F;24;AU;32;All;0;163;58;null;null;02;Australasia;Australasia;Australasia;ACT;0;AU;150;111;87;178;--;50;2:13;1:21;--;--;--;--
107939;Antonelli Nicole;Antonelli;Nicole;F;32;BR;32;All;0;153;60.78133;null;null;02;South America;South America;South America;ACT;0;BR;--;--;--;--;--;--;--;--;--;--;--;--
39517;Emilia Leppänen;Emilia;Leppänen;F;31;AE;32;All;0;165;68.0388;null;null;02;Africa Middle East;Africa Middle East;Africa Middle East;ACT;0;AE;--;--;--;--;--;--;--;--;--;--;--;--
353889;Vanessa Benavides;Vanessa;Benavides;F;23;MX;32;All;0;154;57.606186;null;null;02;Central America;Central America;Central America;ACT;0;MX;--;--;--;--;--;--;--;--;--;--;--;--
51125;Megan Lovegrove;Megan;Lovegrove;F;29;SG;32;All;0;158;60.78133;null;null;02;Asia;Asia;Asia;ACT;0;SG;--;--;--;--;--;--;--;--;--;--;--;--
4925;Emily Bridgers;Emily;Bridgers;F;31;US;32;All;0;155.93999;61.23492;null;null;02;South East;South East;South East;ACT;0;US;124.7378;102.965385;83.91452;151.95332;412;--;--;1:19;--;--;--;--
173107;Elia Navarro;Elia;Navarro;F;36;ES;32;All;0;157.93999;60.78133;null;null;02;Europe South;Europe South;Europe South;ACT;0;ES;--;--;--;--;--;--;--;--;--;--;--;--
142721;Jennifer Reyes;Jennifer;Reyes;F;31;AR;32;All;0;169;66.678024;null;null;02;South America;South America;South America;ACT;0;AR;140;100;85;160;--;45;2:20;--;7:21;--;--;--
60656;Justine Beath;Justine;Beath;F;28;AU;32;All;0;163;60.327736;null;null;02;Australasia;Australasia;Australasia;ACT;0;AU;142.88148;106.594124;86.18248;157.39642;--;--;2:25;1:45;--;--;1:07;--
531598;Paige Semenza;Paige;Semenza;F;26;US;32;All;0;157.93999;63.50288;null;null;02;Mid Atlantic;Mid Atlantic;Mid Atlantic;ACT;0;US;138.34557;95.25432;77.11064;163.29312;--;--;--;--;--;--;--;--
387995;Stephanie Chung;Stephanie;Chung;F;26;AE;32;All;0;159.93999;63.50288;null;null;02;Africa Middle East;Africa Middle East;Africa Middle East;ACT;0;AE;113.398;95.25432;86.18248;--;--;--;--;--;--;--;--;--
239210;Andrea Rodriguez;Andrea;Rodriguez;F;32;EC;32;All;0;165;77.11064;null;null;02;South America;South America;South America;ACT;0;EC;--;--;--;--;--;--;--;--;--;--;--;--
568074;Anne Claire Dreyfus;Anne Claire;Dreyfus;F;31;FR;32;All;0;166;58;null;null;02;Europe South;Europe South;Europe South;ACT;0;FR;--;--;--;--;--;--;--;--;--;--;--;--
144083;Yuko Sakuyama;Yuko;Sakuyama;F;31;JP;32;All;0;152;55.791817;null;null;02;Asia;Asia;Asia;ACT;0;JP;129.27373;92.98636;74.84268;142.88148;--;--;--;--;--;--;--;--
871307;McKenzie Flinchum;McKenzie;Flinchum;F;26;US;32;All;0;159.93999;65.77084;null;null;02;South East;South East;South East;ACT;0;US;129.27373;99.79024;88.45044;147.4174;--;--;1:56;--;--;--;--;--
19117;Lauren Fisher;Lauren;Fisher;F;24;AE;32;All;0;159.93999;61.23492;null;null;02;Africa Middle East;Africa Middle East;Africa Middle East;ACT;0;AE;131.54169;109.769264;83.00734;167.82904;--;50;2:19;--;--;--;1:06;--
